60542|IL|41.8035233|-88.3482188
60543|IL|41.6485757|-88.3044908
60544|IL|41.6173377|-88.2169027
60545|IL|41.6916264|-88.5371958
60546|IL|41.8345051|-87.8205864
60548|IL|41.6428603|-88.6241351
60550|IL|41.7651038|-88.8742918
60552|IL|41.6536164|-88.6916315
60554|IL|41.7702607|-88.4597673
60555|IL|41.836351|-88.2169027
60556|IL|41.7739731|-88.7686382
60558|IL|41.8061539|-87.8991514
60559|IL|41.7976163|-87.9775787
60560|IL|41.6103357|-88.4210006
60561|IL|41.7478867|-87.9775787
60563|IL|41.7953629|-88.1388989
60564|IL|41.7166953|-88.1974148
60565|IL|41.7356759|-88.1388989
60566|IL|41.7855|-88.1472
60567|IL|41.7855|-88.1472
60570|IL|41.8009|-87.9366
60585|IL|41.6572237|-88.2169027
60586|IL|41.5774227|-88.2169027
60598|IL|40.8803|-88.0151
60601|IL|41.8864341|-87.6223402
60602|IL|41.8834474|-87.627893
60603|IL|41.8809409|-87.6266591
60604|IL|41.878991|-87.6223402
60605|IL|41.8677988|-87.6211061
60606|IL|41.8817767|-87.6371461
60607|IL|41.8808639|-87.6531805
60608|IL|41.8464166|-87.6679765
60609|IL|41.8062766|-87.6482474
60610|IL|41.9028369|-87.6359125
60611|IL|41.8926105|-87.6211061
60612|IL|41.8814628|-87.6827676
60613|IL|41.9529209|-87.6605791
60614|IL|41.9205483|-87.6531805
60615|IL|41.8003921|-87.603826
60616|IL|41.845611|-87.6285099
60617|IL|41.7149099|-87.5593613
60618|IL|41.9464283|-87.7074089
60619|IL|41.7458012|-87.6087638
60620|IL|41.7466135|-87.6482474
60621|IL|41.7713803|-87.6433139
60622|IL|41.9011099|-87.6729074
60623|IL|41.8472079|-87.7074089
60624|IL|41.8822489|-87.7221872
60625|IL|41.9711068|-87.7024817
60626|IL|42.0101318|-87.6729074
60628|IL|41.6864807|-87.6285099
60629|IL|41.7677004|-87.7074089
60630|IL|41.9722704|-87.7615726
60631|IL|41.993029|-87.8107561
60632|IL|41.8074687|-87.7074089
60633|IL|41.644973|-87.5494745
60634|IL|41.947969|-87.7861711
60636|IL|41.7719816|-87.6729074
60637|IL|41.7805099|-87.603826
60638|IL|41.7887483|-87.7664934
60639|IL|41.9225138|-87.7517295
60640|IL|41.9703133|-87.663045
60641|IL|41.9472058|-87.7468071
60642|IL|41.9032872|-87.6605758
60643|IL|41.7072025|-87.6679765
60644|IL|41.8830208|-87.7615726
60645|IL|42.0105286|-87.6926257
60646|IL|41.9918918|-87.7517295
